gvkey,iid,datadate,tic,ajexdi,prccd
011259,01,19910222,WMT,4.0000,37.2500
011259,01,19910225,WMT,4.0000,37.8750
011259,01,19910226,WMT,4.0000,37.0000
011259,01,19910227,WMT,4.0000,36.6250
011259,01,19910228,WMT,4.0000,35.3750
011259,01,19910301,WMT,4.0000,36.1250
011259,01,19910304,WMT,4.0000,35.8750
011259,01,19910305,WMT,4.0000,37.0000
011259,01,19910306,WMT,4.0000,36.5000
011259,01,19910307,WMT,4.0000,36.6250
011259,01,19910308,WMT,4.0000,36.2500
011259,01,19910311,WMT,4.0000,36.5000
011259,01,19910312,WMT,4.0000,36.2500
011259,01,19910313,WMT,4.0000,36.8750
011259,01,19910314,WMT,4.0000,36.3750
011259,01,19910315,WMT,4.0000,37.0000
011259,01,19910318,WMT,4.0000,37.2500
011259,01,19910319,WMT,4.0000,36.7500
011259,01,19910320,WMT,4.0000,37.1250
011259,01,19910321,WMT,4.0000,37.2500
011259,01,19910322,WMT,4.0000,37.1250
011259,01,19910325,WMT,4.0000,37.7500
011259,01,19910326,WMT,4.0000,39.7500
011259,01,19910327,WMT,4.0000,39.1250
011259,01,19910328,WMT,4.0000,38.7500
011259,01,19910401,WMT,4.0000,38.7500
011259,01,19910402,WMT,4.0000,40.0000
011259,01,19910403,WMT,4.0000,40.7500
011259,01,19910404,WMT,4.0000,41.1250
011259,01,19910405,WMT,4.0000,40.6250
011259,01,19910408,WMT,4.0000,42.1250
011259,01,19910409,WMT,4.0000,41.5000
011259,01,19910410,WMT,4.0000,41.2500
011259,01,19910411,WMT,4.0000,42.6250
011259,01,19910412,WMT,4.0000,43.6250
011259,01,19910415,WMT,4.0000,44.2500
011259,01,19910416,WMT,4.0000,43.8750
011259,01,19910417,WMT,4.0000,43.7500
011259,01,19910418,WMT,4.0000,42.8750
011259,01,19910419,WMT,4.0000,42.0000
011259,01,19910422,WMT,4.0000,42.2500
011259,01,19910423,WMT,4.0000,41.8750
011259,01,19910424,WMT,4.0000,42.6250
011259,01,19910425,WMT,4.0000,41.7500
011259,01,19910426,WMT,4.0000,41.3750
011259,01,19910429,WMT,4.0000,40.5000
011259,01,19910430,WMT,4.0000,40.5000
011259,01,19910501,WMT,4.0000,41.1250
011259,01,19910502,WMT,4.0000,41.3750
