gvkey,iid,datadate,tic,ajexdi,prccd
002285,01,19910205,BA,2.0000,51.1250
002285,01,19910206,BA,2.0000,52.0000
002285,01,19910207,BA,2.0000,51.0000
002285,01,19910208,BA,2.0000,52.2500
002285,01,19910211,BA,2.0000,51.3750
002285,01,19910212,BA,2.0000,48.2500
002285,01,19910213,BA,2.0000,47.1250
002285,01,19910214,BA,2.0000,48.2500
002285,01,19910215,BA,2.0000,49.0000
002285,01,19910219,BA,2.0000,49.3750
002285,01,19910220,BA,2.0000,48.0000
002285,01,19910221,BA,2.0000,47.5000
002285,01,19910222,BA,2.0000,47.8750
002285,01,19910225,BA,2.0000,46.8750
002285,01,19910226,BA,2.0000,46.1250
002285,01,19910227,BA,2.0000,47.2500
002285,01,19910228,BA,2.0000,48.2500
002285,01,19910301,BA,2.0000,49.2500
002285,01,19910304,BA,2.0000,49.5000
002285,01,19910305,BA,2.0000,50.2500
002285,01,19910306,BA,2.0000,50.2500
002285,01,19910307,BA,2.0000,50.2500
002285,01,19910308,BA,2.0000,49.5000
002285,01,19910311,BA,2.0000,48.3750
002285,01,19910312,BA,2.0000,47.7500
002285,01,19910313,BA,2.0000,48.3750
002285,01,19910314,BA,2.0000,48.3750
002285,01,19910315,BA,2.0000,48.0000
002285,01,19910318,BA,2.0000,48.0000
002285,01,19910319,BA,2.0000,47.1250
002285,01,19910320,BA,2.0000,47.2500
002285,01,19910321,BA,2.0000,47.1250
002285,01,19910322,BA,2.0000,47.7500
002285,01,19910325,BA,2.0000,47.6250
002285,01,19910326,BA,2.0000,48.1250
002285,01,19910327,BA,2.0000,47.6250
002285,01,19910328,BA,2.0000,47.0000
002285,01,19910401,BA,2.0000,46.8750
002285,01,19910402,BA,2.0000,47.2500
002285,01,19910403,BA,2.0000,47.6250
002285,01,19910404,BA,2.0000,49.1250
002285,01,19910405,BA,2.0000,48.8750
002285,01,19910408,BA,2.0000,48.8750
002285,01,19910409,BA,2.0000,47.7500
002285,01,19910410,BA,2.0000,47.3750
002285,01,19910411,BA,2.0000,47.0000
002285,01,19910412,BA,2.0000,46.8750
002285,01,19910415,BA,2.0000,46.6250
002285,01,19910416,BA,2.0000,46.5000
002285,01,19910417,BA,2.0000,47.0000
002285,01,19910418,BA,2.0000,47.2500
002285,01,19910419,BA,2.0000,46.7500
002285,01,19910422,BA,2.0000,46.6250
002285,01,19910423,BA,2.0000,47.5000
002285,01,19910424,BA,2.0000,47.7500
002285,01,19910425,BA,2.0000,47.6250
002285,01,19910426,BA,2.0000,46.1250
002285,01,19910429,BA,2.0000,45.8750
002285,01,19910430,BA,2.0000,45.7500
002285,01,19910501,BA,2.0000,45.5000
002285,01,19910502,BA,2.0000,45.8750
002285,01,19910503,BA,2.0000,46.6250
002285,01,19910506,BA,2.0000,47.0000
002285,01,19910507,BA,2.0000,47.0000
002285,01,19910508,BA,2.0000,47.1250
002285,01,19910509,BA,2.0000,48.1250
002285,01,19910510,BA,2.0000,47.0000
002285,01,19910513,BA,2.0000,47.0000
002285,01,19910514,BA,2.0000,46.7500
002285,01,19910515,BA,2.0000,46.1250
002285,01,19910516,BA,2.0000,46.6250
002285,01,19910517,BA,2.0000,46.0000
002285,01,19910520,BA,2.0000,46.0000
002285,01,19910521,BA,2.0000,46.2500
002285,01,19910522,BA,2.0000,46.7500
002285,01,19910523,BA,2.0000,46.0000
002285,01,19910524,BA,2.0000,46.3750
002285,01,19910528,BA,2.0000,46.7500
002285,01,19910529,BA,2.0000,46.8750
002285,01,19910530,BA,2.0000,48.3750
002285,01,19910531,BA,2.0000,48.8750
002285,01,19910603,BA,2.0000,48.3750
002285,01,19910604,BA,2.0000,48.2500
002285,01,19910605,BA,2.0000,48.1250
002285,01,19910606,BA,2.0000,47.7500
002285,01,19910607,BA,2.0000,48.0000
002285,01,19910610,BA,2.0000,47.7500
002285,01,19910611,BA,2.0000,48.1250
002285,01,19910612,BA,2.0000,47.8750
002285,01,19910613,BA,2.0000,48.3750
002285,01,19910614,BA,2.0000,49.3750
002285,01,19910617,BA,2.0000,49.0000
002285,01,19910618,BA,2.0000,49.5000
002285,01,19910619,BA,2.0000,48.5000
002285,01,19910620,BA,2.0000,48.7500
002285,01,19910621,BA,2.0000,46.8750
002285,01,19910624,BA,2.0000,45.6250
002285,01,19910625,BA,2.0000,45.7500
002285,01,19910626,BA,2.0000,45.3750
002285,01,19910627,BA,2.0000,45.5000
002285,01,19910628,BA,2.0000,45.7500
002285,01,19910701,BA,2.0000,46.0000
002285,01,19910702,BA,2.0000,45.7500
002285,01,19910703,BA,2.0000,45.0000
002285,01,19910705,BA,2.0000,44.6250
002285,01,19910708,BA,2.0000,44.2500
002285,01,19910709,BA,2.0000,44.3750
002285,01,19910710,BA,2.0000,45.1250
002285,01,19910711,BA,2.0000,45.5000
002285,01,19910712,BA,2.0000,45.6250
002285,01,19910715,BA,2.0000,45.6250
002285,01,19910716,BA,2.0000,45.6250
002285,01,19910717,BA,2.0000,45.2500
002285,01,19910718,BA,2.0000,44.8750
002285,01,19910719,BA,2.0000,43.7500
002285,01,19910722,BA,2.0000,43.2500
002285,01,19910723,BA,2.0000,43.7500
002285,01,19910724,BA,2.0000,43.8750
002285,01,19910725,BA,2.0000,44.0000
002285,01,19910726,BA,2.0000,43.6250
002285,01,19910729,BA,2.0000,44.3750
002285,01,19910730,BA,2.0000,46.5000
002285,01,19910731,BA,2.0000,46.3750
002285,01,19910801,BA,2.0000,45.2500
002285,01,19910802,BA,2.0000,45.5000
002285,01,19910805,BA,2.0000,45.5000
002285,01,19910806,BA,2.0000,46.2500
002285,01,19910807,BA,2.0000,46.5000
002285,01,19910808,BA,2.0000,46.7500
002285,01,19910809,BA,2.0000,46.3750
002285,01,19910812,BA,2.0000,46.0000
002285,01,19910813,BA,2.0000,46.2500
002285,01,19910814,BA,2.0000,46.7500
002285,01,19910815,BA,2.0000,47.5000
002285,01,19910816,BA,2.0000,46.2500
002285,01,19910819,BA,2.0000,45.3750
002285,01,19910820,BA,2.0000,45.8750
002285,01,19910821,BA,2.0000,48.2500
002285,01,19910822,BA,2.0000,48.6250
002285,01,19910823,BA,2.0000,48.6250
002285,01,19910826,BA,2.0000,48.7500
002285,01,19910827,BA,2.0000,49.0000
002285,01,19910828,BA,2.0000,50.1250
002285,01,19910829,BA,2.0000,50.0000
002285,01,19910830,BA,2.0000,49.7500
002285,01,19910903,BA,2.0000,49.6250
002285,01,19910904,BA,2.0000,50.5000
002285,01,19910905,BA,2.0000,52.1250
002285,01,19910906,BA,2.0000,52.3750
002285,01,19910909,BA,2.0000,51.7500
002285,01,19910910,BA,2.0000,51.1250
002285,01,19910911,BA,2.0000,50.0000
002285,01,19910912,BA,2.0000,49.8750
002285,01,19910913,BA,2.0000,48.6250
002285,01,19910916,BA,2.0000,49.0000
002285,01,19910917,BA,2.0000,49.3750
002285,01,19910918,BA,2.0000,49.0000
002285,01,19910919,BA,2.0000,50.0000
002285,01,19910920,BA,2.0000,49.7500
002285,01,19910923,BA,2.0000,49.7500
002285,01,19910924,BA,2.0000,50.2500
002285,01,19910925,BA,2.0000,50.8750
002285,01,19910926,BA,2.0000,50.6250
002285,01,19910927,BA,2.0000,50.3750
002285,01,19910930,BA,2.0000,50.7500
002285,01,19911001,BA,2.0000,50.6250
002285,01,19911002,BA,2.0000,50.1250
002285,01,19911003,BA,2.0000,49.0000
002285,01,19911004,BA,2.0000,48.1250
002285,01,19911007,BA,2.0000,48.3750
002285,01,19911008,BA,2.0000,48.8750
002285,01,19911009,BA,2.0000,48.2500
002285,01,19911010,BA,2.0000,49.0000
002285,01,19911011,BA,2.0000,48.0000
002285,01,19911014,BA,2.0000,48.6250
002285,01,19911015,BA,2.0000,49.1250
002285,01,19911016,BA,2.0000,50.0000
002285,01,19911017,BA,2.0000,50.0000
002285,01,19911018,BA,2.0000,50.0000
002285,01,19911021,BA,2.0000,49.8750
002285,01,19911022,BA,2.0000,49.3750
002285,01,19911023,BA,2.0000,49.5000
002285,01,19911024,BA,2.0000,49.2500
002285,01,19911025,BA,2.0000,48.6250
002285,01,19911028,BA,2.0000,49.3750
002285,01,19911029,BA,2.0000,49.6250
002285,01,19911030,BA,2.0000,49.0000
002285,01,19911031,BA,2.0000,49.2500
002285,01,19911101,BA,2.0000,49.6250
002285,01,19911104,BA,2.0000,49.3750
002285,01,19911105,BA,2.0000,49.3750
002285,01,19911106,BA,2.0000,49.3750
002285,01,19911107,BA,2.0000,49.3750
002285,01,19911108,BA,2.0000,48.8750
002285,01,19911111,BA,2.0000,49.5000
002285,01,19911112,BA,2.0000,49.0000
002285,01,19911113,BA,2.0000,49.2500
002285,01,19911114,BA,2.0000,48.8750
002285,01,19911115,BA,2.0000,45.1250
002285,01,19911118,BA,2.0000,45.7500
002285,01,19911119,BA,2.0000,45.6250
002285,01,19911120,BA,2.0000,44.8750
002285,01,19911121,BA,2.0000,44.1250
002285,01,19911122,BA,2.0000,43.6250
002285,01,19911125,BA,2.0000,44.5000
002285,01,19911126,BA,2.0000,44.2500
002285,01,19911127,BA,2.0000,44.1250
002285,01,19911129,BA,2.0000,44.2500
002285,01,19911202,BA,2.0000,44.8750
002285,01,19911203,BA,2.0000,44.5000
002285,01,19911204,BA,2.0000,41.3750
002285,01,19911205,BA,2.0000,42.1250
002285,01,19911206,BA,2.0000,43.0000
002285,01,19911209,BA,2.0000,43.0000
002285,01,19911210,BA,2.0000,42.3750
002285,01,19911211,BA,2.0000,42.1250
002285,01,19911212,BA,2.0000,42.7500
002285,01,19911213,BA,2.0000,43.0000
002285,01,19911216,BA,2.0000,43.2500
002285,01,19911217,BA,2.0000,42.3750
002285,01,19911218,BA,2.0000,42.0000
002285,01,19911219,BA,2.0000,42.5000
002285,01,19911220,BA,2.0000,43.5000
002285,01,19911223,BA,2.0000,46.1250
002285,01,19911224,BA,2.0000,45.3750
002285,01,19911226,BA,2.0000,46.8750
002285,01,19911227,BA,2.0000,46.1250
002285,01,19911230,BA,2.0000,46.5000
002285,01,19911231,BA,2.0000,47.7500
002285,01,19920102,BA,2.0000,47.2500
002285,01,19920103,BA,2.0000,47.1250
002285,01,19920106,BA,2.0000,47.3750
002285,01,19920107,BA,2.0000,48.1250
002285,01,19920108,BA,2.0000,48.8750
002285,01,19920109,BA,2.0000,49.1250
002285,01,19920110,BA,2.0000,48.3750
002285,01,19920113,BA,2.0000,48.8750
002285,01,19920114,BA,2.0000,50.7500
002285,01,19920115,BA,2.0000,51.8750
002285,01,19920116,BA,2.0000,51.8750
002285,01,19920117,BA,2.0000,51.7500
002285,01,19920120,BA,2.0000,50.8750
002285,01,19920121,BA,2.0000,49.5000
002285,01,19920122,BA,2.0000,51.8750
002285,01,19920123,BA,2.0000,52.1250
002285,01,19920124,BA,2.0000,52.6250
002285,01,19920127,BA,2.0000,54.3750
002285,01,19920128,BA,2.0000,53.6250
002285,01,19920129,BA,2.0000,50.6250
002285,01,19920130,BA,2.0000,52.7500
002285,01,19920131,BA,2.0000,50.8750
002285,01,19920203,BA,2.0000,50.8750
002285,01,19920204,BA,2.0000,50.5000
002285,01,19920205,BA,2.0000,50.2500
002285,01,19920206,BA,2.0000,49.8750
