gvkey,iid,datadate,tic,ajexdi,prccd
003144,01,20170829,KO,1.0000,45.4500
003144,01,20170830,KO,1.0000,45.3900
003144,01,20170831,KO,1.0000,45.5500
003144,01,20170901,KO,1.0000,45.7800
003144,01,20170905,KO,1.0000,45.9200
003144,01,20170906,KO,1.0000,45.9600
003144,01,20170907,KO,1.0000,46.2800
003144,01,20170908,KO,1.0000,46.3000
003144,01,20170911,KO,1.0000,46.5200
003144,01,20170912,KO,1.0000,46.7200
003144,01,20170913,KO,1.0000,46.8700
003144,01,20170914,KO,1.0000,46.1100
003144,01,20170915,KO,1.0000,46.1800
003144,01,20170918,KO,1.0000,46.1100
003144,01,20170919,KO,1.0000,45.9800
003144,01,20170920,KO,1.0000,45.7800
003144,01,20170921,KO,1.0000,45.4000
003144,01,20170922,KO,1.0000,45.4900
003144,01,20170925,KO,1.0000,45.6900
003144,01,20170926,KO,1.0000,45.5700
003144,01,20170927,KO,1.0000,44.6400
003144,01,20170928,KO,1.0000,44.9100
003144,01,20170929,KO,1.0000,45.0100
003144,01,20171002,KO,1.0000,44.8000
003144,01,20171003,KO,1.0000,45.1900
003144,01,20171004,KO,1.0000,45.5000
003144,01,20171005,KO,1.0000,45.5200
003144,01,20171006,KO,1.0000,45.4900
003144,01,20171009,KO,1.0000,45.4100
003144,01,20171010,KO,1.0000,45.8700
003144,01,20171011,KO,1.0000,46.1000
003144,01,20171012,KO,1.0000,46.1100
003144,01,20171013,KO,1.0000,46.1800
003144,01,20171016,KO,1.0000,46.6200
003144,01,20171017,KO,1.0000,46.5200
003144,01,20171018,KO,1.0000,46.4000
003144,01,20171019,KO,1.0000,46.5900
003144,01,20171020,KO,1.0000,46.3800
003144,01,20171023,KO,1.0000,46.3200
003144,01,20171024,KO,1.0000,46.1800
003144,01,20171025,KO,1.0000,46.0500
003144,01,20171026,KO,1.0000,46.2300
003144,01,20171027,KO,1.0000,46.0700
003144,01,20171030,KO,1.0000,45.8600
003144,01,20171031,KO,1.0000,45.9800
003144,01,20171101,KO,1.0000,45.8000
003144,01,20171102,KO,1.0000,45.8800
003144,01,20171103,KO,1.0000,45.9700
003144,01,20171106,KO,1.0000,45.4700
003144,01,20171107,KO,1.0000,45.9400
003144,01,20171108,KO,1.0000,46.1800
003144,01,20171109,KO,1.0000,46.2300
003144,01,20171110,KO,1.0000,46.5400
003144,01,20171113,KO,1.0000,46.7200
003144,01,20171114,KO,1.0000,47.4300
003144,01,20171115,KO,1.0000,46.8100
003144,01,20171116,KO,1.0000,46.5500
003144,01,20171117,KO,1.0000,45.7100
003144,01,20171120,KO,1.0000,45.4600
003144,01,20171121,KO,1.0000,45.7800
003144,01,20171122,KO,1.0000,45.8400
003144,01,20171124,KO,1.0000,45.8800
003144,01,20171127,KO,1.0000,45.9000
003144,01,20171128,KO,1.0000,45.8300
003144,01,20171129,KO,1.0000,45.5000
003144,01,20171130,KO,1.0000,45.7700
003144,01,20171201,KO,1.0000,45.9700
003144,01,20171204,KO,1.0000,46.2300
003144,01,20171205,KO,1.0000,46.2600
003144,01,20171206,KO,1.0000,46.4500
003144,01,20171207,KO,1.0000,45.7800
003144,01,20171208,KO,1.0000,45.3100
003144,01,20171211,KO,1.0000,45.3300
003144,01,20171212,KO,1.0000,45.2900
003144,01,20171213,KO,1.0000,45.9000
003144,01,20171214,KO,1.0000,46.0300
003144,01,20171215,KO,1.0000,46.1900
003144,01,20171218,KO,1.0000,45.9300
003144,01,20171219,KO,1.0000,46.1300
003144,01,20171220,KO,1.0000,46.0800
003144,01,20171221,KO,1.0000,45.6000
003144,01,20171222,KO,1.0000,45.5900
003144,01,20171226,KO,1.0000,45.8100
003144,01,20171227,KO,1.0000,45.9300
003144,01,20171228,KO,1.0000,45.7200
003144,01,20171229,KO,1.0000,45.8800
003144,01,20180102,KO,1.0000,45.5400
003144,01,20180103,KO,1.0000,45.4400
003144,01,20180104,KO,1.0000,46.0800
003144,01,20180105,KO,1.0000,46.0700
003144,01,20180108,KO,1.0000,46.0000
003144,01,20180109,KO,1.0000,46.2300
003144,01,20180110,KO,1.0000,46.0700
003144,01,20180111,KO,1.0000,46.0400
003144,01,20180112,KO,1.0000,46.1500
003144,01,20180116,KO,1.0000,46.5300
003144,01,20180117,KO,1.0000,46.8200
003144,01,20180118,KO,1.0000,46.8800
003144,01,20180119,KO,1.0000,47.1600
003144,01,20180122,KO,1.0000,47.3800
003144,01,20180123,KO,1.0000,47.4500
003144,01,20180124,KO,1.0000,47.8300
003144,01,20180125,KO,1.0000,47.8400
003144,01,20180126,KO,1.0000,48.5300
003144,01,20180129,KO,1.0000,47.7000
003144,01,20180130,KO,1.0000,47.4100
003144,01,20180131,KO,1.0000,47.5900
003144,01,20180201,KO,1.0000,47.4500
003144,01,20180202,KO,1.0000,46.7300
003144,01,20180205,KO,1.0000,44.8900
003144,01,20180206,KO,1.0000,44.6700
003144,01,20180207,KO,1.0000,44.5600
003144,01,20180208,KO,1.0000,43.1000
003144,01,20180209,KO,1.0000,43.1300
003144,01,20180212,KO,1.0000,43.9700
003144,01,20180213,KO,1.0000,44.1900
003144,01,20180214,KO,1.0000,44.1000
003144,01,20180215,KO,1.0000,44.7800
003144,01,20180216,KO,1.0000,44.9800
003144,01,20180220,KO,1.0000,43.9900
003144,01,20180221,KO,1.0000,43.3400
003144,01,20180222,KO,1.0000,43.5200
003144,01,20180223,KO,1.0000,44.0400
003144,01,20180226,KO,1.0000,44.0300
003144,01,20180227,KO,1.0000,43.6200
003144,01,20180228,KO,1.0000,43.2200
003144,01,20180301,KO,1.0000,43.4300
