gvkey,iid,datadate,tic,ajexdi,prccd
001161,01,19910425,AMD,2.0000,12.7500
001161,01,19910426,AMD,2.0000,12.3750
001161,01,19910429,AMD,2.0000,12.3750
001161,01,19910430,AMD,2.0000,12.2500
001161,01,19910501,AMD,2.0000,12.3750
001161,01,19910502,AMD,2.0000,12.0000
001161,01,19910503,AMD,2.0000,12.1250
001161,01,19910506,AMD,2.0000,12.0000
001161,01,19910507,AMD,2.0000,11.6250
001161,01,19910508,AMD,2.0000,11.8750
001161,01,19910509,AMD,2.0000,12.6250
001161,01,19910510,AMD,2.0000,12.2500
001161,01,19910513,AMD,2.0000,12.0000
001161,01,19910514,AMD,2.0000,11.8750
001161,01,19910515,AMD,2.0000,11.1250
001161,01,19910516,AMD,2.0000,11.1250
001161,01,19910517,AMD,2.0000,11.0000
001161,01,19910520,AMD,2.0000,11.3750
001161,01,19910521,AMD,2.0000,12.0000
001161,01,19910522,AMD,2.0000,13.0000
001161,01,19910523,AMD,2.0000,12.8750
001161,01,19910524,AMD,2.0000,13.0000
001161,01,19910528,AMD,2.0000,13.0000
001161,01,19910529,AMD,2.0000,12.8750
001161,01,19910530,AMD,2.0000,13.2500
001161,01,19910531,AMD,2.0000,13.5000
001161,01,19910603,AMD,2.0000,14.0000
001161,01,19910604,AMD,2.0000,14.0000
001161,01,19910605,AMD,2.0000,13.5000
001161,01,19910606,AMD,2.0000,13.5000
001161,01,19910607,AMD,2.0000,13.0000
001161,01,19910610,AMD,2.0000,13.2500
001161,01,19910611,AMD,2.0000,13.5000
001161,01,19910612,AMD,2.0000,12.7500
001161,01,19910613,AMD,2.0000,12.7500
001161,01,19910614,AMD,2.0000,12.8750
001161,01,19910617,AMD,2.0000,12.7500
001161,01,19910618,AMD,2.0000,12.2500
001161,01,19910619,AMD,2.0000,12.1250
001161,01,19910620,AMD,2.0000,12.0000
001161,01,19910621,AMD,2.0000,12.0000
001161,01,19910624,AMD,2.0000,11.5000
001161,01,19910625,AMD,2.0000,11.7500
001161,01,19910626,AMD,2.0000,11.6250
001161,01,19910627,AMD,2.0000,11.6250
001161,01,19910628,AMD,2.0000,12.0000
001161,01,19910701,AMD,2.0000,12.3750
001161,01,19910702,AMD,2.0000,12.0000
001161,01,19910703,AMD,2.0000,11.5000
001161,01,19910705,AMD,2.0000,11.3750
001161,01,19910708,AMD,2.0000,11.5000
001161,01,19910709,AMD,2.0000,11.8750
001161,01,19910710,AMD,2.0000,12.3750
001161,01,19910711,AMD,2.0000,12.8750
001161,01,19910712,AMD,2.0000,13.0000
001161,01,19910715,AMD,2.0000,13.5000
001161,01,19910716,AMD,2.0000,11.8750
001161,01,19910717,AMD,2.0000,11.6250
001161,01,19910718,AMD,2.0000,11.6250
001161,01,19910719,AMD,2.0000,11.1250
001161,01,19910722,AMD,2.0000,10.8750
001161,01,19910723,AMD,2.0000,10.3750
001161,01,19910724,AMD,2.0000,10.6250
001161,01,19910725,AMD,2.0000,10.6250
001161,01,19910726,AMD,2.0000,10.3750
001161,01,19910729,AMD,2.0000,10.2500
001161,01,19910730,AMD,2.0000,10.7500
001161,01,19910731,AMD,2.0000,11.1250
001161,01,19910801,AMD,2.0000,11.5000
001161,01,19910802,AMD,2.0000,11.5000
001161,01,19910805,AMD,2.0000,11.2500
001161,01,19910806,AMD,2.0000,11.3750
001161,01,19910807,AMD,2.0000,11.3750
001161,01,19910808,AMD,2.0000,11.3750
001161,01,19910809,AMD,2.0000,11.0000
001161,01,19910812,AMD,2.0000,11.1250
001161,01,19910813,AMD,2.0000,11.3750
001161,01,19910814,AMD,2.0000,11.5000
001161,01,19910815,AMD,2.0000,11.3750
001161,01,19910816,AMD,2.0000,11.1250
001161,01,19910819,AMD,2.0000,10.6250
001161,01,19910820,AMD,2.0000,11.0000
001161,01,19910821,AMD,2.0000,11.3750
001161,01,19910822,AMD,2.0000,11.7500
001161,01,19910823,AMD,2.0000,11.5000
001161,01,19910826,AMD,2.0000,11.5000
001161,01,19910827,AMD,2.0000,11.5000
001161,01,19910828,AMD,2.0000,12.1250
001161,01,19910829,AMD,2.0000,12.1250
001161,01,19910830,AMD,2.0000,12.3750
001161,01,19910903,AMD,2.0000,12.0000
001161,01,19910904,AMD,2.0000,12.0000
001161,01,19910905,AMD,2.0000,11.6250
001161,01,19910906,AMD,2.0000,11.8750
001161,01,19910909,AMD,2.0000,12.0000
001161,01,19910910,AMD,2.0000,11.6250
001161,01,19910911,AMD,2.0000,11.8750
001161,01,19910912,AMD,2.0000,11.7500
001161,01,19910913,AMD,2.0000,11.2500
001161,01,19910916,AMD,2.0000,10.7500
001161,01,19910917,AMD,2.0000,10.2500
001161,01,19910918,AMD,2.0000,10.7500
001161,01,19910919,AMD,2.0000,10.5000
001161,01,19910920,AMD,2.0000,10.3750
001161,01,19910923,AMD,2.0000,10.2500
001161,01,19910924,AMD,2.0000,10.1250
001161,01,19910925,AMD,2.0000,10.2500
001161,01,19910926,AMD,2.0000,10.5000
001161,01,19910927,AMD,2.0000,9.6250
001161,01,19910930,AMD,2.0000,9.3750
001161,01,19911001,AMD,2.0000,9.0000
001161,01,19911002,AMD,2.0000,9.3750
001161,01,19911003,AMD,2.0000,8.6250
001161,01,19911004,AMD,2.0000,9.0000
001161,01,19911007,AMD,2.0000,9.0000
001161,01,19911008,AMD,2.0000,9.0000
001161,01,19911009,AMD,2.0000,9.2500
001161,01,19911010,AMD,2.0000,10.0000
001161,01,19911011,AMD,2.0000,10.5000
001161,01,19911014,AMD,2.0000,11.1250
001161,01,19911015,AMD,2.0000,11.0000
001161,01,19911016,AMD,2.0000,11.3750
001161,01,19911017,AMD,2.0000,11.1250
001161,01,19911018,AMD,2.0000,11.0000
001161,01,19911021,AMD,2.0000,10.7500
001161,01,19911022,AMD,2.0000,10.8750
001161,01,19911023,AMD,2.0000,10.7500
001161,01,19911024,AMD,2.0000,10.6250
001161,01,19911025,AMD,2.0000,10.3750
001161,01,19911028,AMD,2.0000,10.6250
001161,01,19911029,AMD,2.0000,11.0000
001161,01,19911030,AMD,2.0000,11.1250
001161,01,19911031,AMD,2.0000,12.7500
001161,01,19911101,AMD,2.0000,12.2500
001161,01,19911104,AMD,2.0000,12.2500
001161,01,19911105,AMD,2.0000,12.3750
001161,01,19911106,AMD,2.0000,12.6250
001161,01,19911107,AMD,2.0000,13.2500
001161,01,19911108,AMD,2.0000,13.0000
001161,01,19911111,AMD,2.0000,13.0000
001161,01,19911112,AMD,2.0000,13.1250
001161,01,19911113,AMD,2.0000,14.0000
001161,01,19911114,AMD,2.0000,13.7500
001161,01,19911115,AMD,2.0000,12.6250
001161,01,19911118,AMD,2.0000,13.0000
001161,01,19911119,AMD,2.0000,12.5000
001161,01,19911120,AMD,2.0000,12.7500
001161,01,19911121,AMD,2.0000,13.0000
001161,01,19911122,AMD,2.0000,13.8750
001161,01,19911125,AMD,2.0000,13.8750
001161,01,19911126,AMD,2.0000,14.1250
001161,01,19911127,AMD,2.0000,14.3750
001161,01,19911129,AMD,2.0000,14.3750
001161,01,19911202,AMD,2.0000,14.2500
001161,01,19911203,AMD,2.0000,14.8750
001161,01,19911204,AMD,2.0000,15.0000
001161,01,19911205,AMD,2.0000,15.0000
001161,01,19911206,AMD,2.0000,15.1250
001161,01,19911209,AMD,2.0000,14.8750
